CoverageChangePercent,CoveredLinesChange,TotalLinesChange
0.048883321621703835,16,0
0.0,0,0
0.009103875216218138,3,0
0.009103875216218138,3,0
0.009103875216218138,3,0
0.006283775292198479,2,0
0.006267824124855936,2,0
-0.5133914764644032,-166,0
-0.5133914764644032,-166,0
-0.021224984839296468,-7,0
0.005876303804908112,2,0
0.0,0,0
0.05341167044999873,20,0
0.008008542445275824,3,0
0.008008542445275824,3,0
0.0,0,0
-0.018691089690531237,-7,0
5.0134066530505175,1887,25
1.5726377059247565,589,0
1.5726377059247565,589,0
0.0,0,0
-0.024030117747575463,-9,0
5.017129268815218,1888,25
1.6660881638320024,624,0
1.6660881638320024,624,0
-0.056934995700652635,-21,1
0.01067976718107655,4,0
0.01067976718107655,4,0
-0.18523600439077637,-81,0
-0.18523600439077637,-81,0
0.4451038575667643,3,0
0.4451038575667643,3,0
0.0,0,0
0.047192071731949614,1,0
0.282352941176478,6,0
-0.008174342374156485,-5,0
0.0,0,0
-0.012595618361521677,-8,-2
0.0,0,0
0.0,0,0
0.0,0,0
5.751838020772554,3943,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0018288389615872536,2,0
-0.0004654461588593506,-2,-4
0.0001302552408433133,2,5
0.0,0,0
0.007883503809336112,9,1
0.011668820910526456,13,0
0.0,0,0
0.0,0,0
0.10091799585144057,-59,-451
0.10091799585144057,-59,-451
0.10091799585144057,-59,-451
-0.008078414476514473,-9,0
0.0035904064340064323,4,0
0.0026928048255048243,3,0
0.0014529739220225935,2,1
-0.016029697119035458,215,611
0.003570790930190748,4,0
0.0,0,0
0.000892458723783518,1,0
0.03776722464129412,212,437
0.00878983504409847,9,0
-0.01986733038266686,-18,0
-0.03200847672762963,-29,0
-0.047132187658621705,-52,0
0.07704299905735845,85,0
0.0018127764484066056,2,0
-0.03716292771356877,-41,0
-0.03716292771356877,-41,0
0.09154769997733458,101,0
0.012689780194879985,14,0
0.017376820641179513,20,2
0.03172790151659277,35,0
-0.06164278008938262,-68,0
0.00725209177521724,8,0
0.008983838075299344,10,0
0.1759255985006536,199,0
0.1759255985006536,199,0
0.182964911200445,208,0
-0.15008254539996546,-170,0
0.13419737608815208,152,0
0.0979993996433115,111,0
0.0979993996433226,111,0
0.007945897268379909,9,0
0.0017657549485239343,2,0
0.09621416882578115,95,-27
0.08198383243562257,93,0
0.01851247829191549,21,0
0.0,0,0
0.005432863390641973,6,0
-0.03550360652845308,-37,4
0.039821887557467406,44,0
0.04927653093222961,55,0
0.007186941327608221,8,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
3.9797378240195136,10822,22762
-0.0035884308987821356,-3,0
7.082888108685703,1392,0
-0.44366978291872083,-84,0
0.0,0,0
0.05329638117571589,10,0
-0.030370999494511164,-13,-8
0.0,0,0
0.0,0,0
0.0,0,0
24.42921377744794,16788,57
7.894736842105263,354,0
7.894736842105263,354,0
0.0,0,0
-0.027979871055977545,0,4
-1.8200165762382814,-152,-229
0.0,0,0
0.009263847078797016,19,7
-1.1067490811894398,-265,0
2.850777672346222,691,0
-0.40937005895787526,-92,105
0.0,0,0
0.0,0,0
6.339840203115149,2219,7
-0.047502962609616284,0,77
-0.005694274407086475,-2,0
0.11627939113629249,124,16
0.011725978744978743,15,48
0.005467810220118746,7,0
0.0,0,0
0.0,0,0
-0.10106150416789167,-141,0
0.05319145403785974,348,20
0.7432778933337005,1786,2
0.21434576677515776,515,0
0.3023530775583344,739,27
0.3023530775583344,739,27
-0.008212169614151,-20,0
0.010674593236413565,26,0
0.010674593236413565,26,0
0.02496122825610958,61,0
-0.004086202528541527,-10,0
0.0029101343186566098,8,6
0.10020040080160886,1,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0018170145240026248,3,0
-0.004843494581341368,-8,0
0.010847686429543701,18,0
0.010847686429543701,18,0
0.009879924012860114,6,11
-0.005785680023970979,0,43
0.0,0,0
0.19132418411273444,104,0
0.08094484712461714,44,0
0.08094484712461714,44,0
0.0018395879323035436,1,0
0.03863134657836609,21,0
-0.007357810315650193,-4,0
0.0,0,0
0.0,0,0
0.0,0,0
0.8263273312303976,535,21
0.8263273312303976,535,21
0.8263273312303976,535,21
0.0,0,0
0.0,0,0
0.03383616285667079,14,9
-0.0004921624127685043,-2,-2
0.0,0,0
0.02082754790336816,3,0
-0.013906271728558739,-2,0
-0.0413308534821244,-6,0
0.0,0,0
0.0,0,0
-0.00675630024998819,-1,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
-13.19157281027145,-509,-676
0.0,0,0
0.0029094472815849315,19,0
0.006092517931044483,40,0
-0.0006092517931044483,-4,0
-0.004264762551731138,-28,0
0.07524259644836606,494,0
-0.07767960362078385,-510,0
-0.07767960362078385,-510,0
-0.08681838051733948,-570,0
0.009882113981818375,65,0
0.009882113981818375,65,0
0.009882113981818375,65,0
-0.00045609756839093407,-3,0
0.007572136430966658,48,0
0.025466437915500073,152,0
0.025466437915500073,152,0
0.025466437915500073,152,0
0.025466437915500073,152,0
-0.012565676603037979,-75,0
-0.012565676603037979,-75,0
-0.012565676603037979,-75,0
0.005863854697030213,35,0
-0.01717137861404483,-104,0
-0.009991286288024703,-61,0
0.2880923960383308,1786,0
0.5303053000569269,177,0
0.8044180076389129,318,76
0.8044180076389129,318,76
0.10967687505272217,39,0
0.15467251609999622,55,0
-0.3465325613827508,-82,0
4.9747899159663875,1184,0
-0.008487716141519774,0,9
-2.3627927649835763,-567,-26
-1.502029203799004,-359,0
-1.502029203799004,-359,0
-1.502029203799004,-359,0
-1.502029203799004,-359,0
-1.502029203799004,-359,0
-1.502029203799004,-359,0
13.72875402080618,3309,38
13.72875402080618,3309,38
-0.005748447919061428,-10,0
0.06791171477079638,4,0
18.63442700309394,7169,176
18.63442700309394,7169,176
18.63442700309394,7169,176
18.63442700309394,7169,176
18.63442700309394,7169,176
1.1467334248566552,426,0
0.0,0,0
0.8229736449527569,331,0
0.009945300845348726,4,0
-0.012869681604077421,-5,0
0.03599804582036792,14,0
-1.9141285956006782,-181,0
1.4911167512690366,141,0
4.579103214890015,433,0
4.959813874788494,469,0
-8.565989847715736,-810,0
-2.9505076142131994,-279,0
-0.0633312222925897,-6,0
-0.0633312222925897,-6,0
-0.116107240869745,-11,0
-1.2455140384209418,-118,0
-3.2108496580503076,-277,0
1.7155442216297667,148,0
-2.0285151269270942,-175,0
0.1970557551872032,17,0
2.306711487191382,199,0
0.5783132530120472,48,0
-7.199526346950863,-608,0
-0.2952290977798755,-25,0
3.507321681624942,297,0
0.22235225277940085,19,0
0.2106495026331201,18,0
-0.5533779109983872,-48,0
-0.17293059718699322,-15,0
0.12681577127046095,11,0
0.12280212112754096,22,0
-0.011152623654719918,-2,0
0.011015035523498362,2,0
0.0,0,0
0.31193060286778124,315,0
0.31193060286778124,315,0
-0.11908925077738775,-126,0
0.026035128827396614,28,0
-0.30805968573954096,-467,0
-0.011382751337473546,-18,0
0.0,0,0
-0.009869547800542278,-17,0
0.0,0,0
-0.004976734185289933,0,96
0.3060379751294612,695,0
6.289671090594346,981,0
6.289671090594346,981,0
6.289671090594346,981,0
6.289671090594346,981,0
6.289671090594346,981,0
6.289671090594346,981,0
6.289671090594346,981,0
6.289671090594346,981,0
6.635891517599539,1035,0
6.635891517599539,1035,0
6.635891517599539,1035,0
0.7693787266782076,120,0
0.7693787266782076,120,0
0.2949285118933137,46,0
-0.20095759019869985,-31,2
0.019232002051414177,3,0
0.006402458544080281,1,0
0.006402458544080281,1,0
0.051128011759442316,8,0
0.05110841372260866,8,0
0.05749696543793509,9,0
0.0,0,0
0.0,0,0
0.14147016418288305,-2715,-21871
0.14147016418288305,-2715,-21871
0.14147016418288305,-2715,-21871
0.14147016418288305,-2715,-21871
0.14147016418288305,-2715,-21871
0.14147016418288305,-2715,-21871
0.0,0,0
0.01993064136804057,5,0
0.0,0,0
0.0,0,0
10.223581660731018,2634,288
10.223581660731018,2634,288
10.223581660731018,2634,288
10.223581660731018,2634,288
0.0,0,0
0.0,0,0
0.628683693516699,160,0
-0.015717092337916294,-4,0
-0.015717092337916294,-4,0
0.0,0,0
0.10047558443298521,30,0
0.10047558443298521,30,0
0.0,0,0
-1.1688659655703648,-349,0
-0.036548493205307286,-11,0
-0.264594013560443,-80,0
0.0,0,0
0.05628935763944132,648,846
-0.3709331681927913,-3118,120
0.11638209478880834,1571,0
0.11638209478880834,1571,0
0.11638209478880834,1571,0
0.5225039193442554,6897,1209
-1.7046961748825002,-20620,5141
-1.4830847272903265,-18925,-39
1.711002907875439,21812,-55
0.7880071387637133,10100,-109
0.7880071387637133,10100,-109
-0.6654455532110526,-7989,2721
-1.4792454156584838,-19089,102
-1.2988367459528471,-16832,196
-1.2988367459528471,-16832,196
-1.2988367459528471,-16832,196
-1.2988367459528471,-16832,196
0.4740598194766854,6159,-3
0.4740598194766854,6159,-3
-0.33685033887967397,-4380,7
0.07193168196544253,873,-292
-0.18867601553578806,-2137,1416
-0.18867601553578806,-2137,1416
-0.2696206682211433,-3460,-5
-0.2665145818928766,-3592,9
0.08371286635967534,1128,-4
-0.1538785742870169,-2000,360
-0.01705487140534201,-231,-2
-0.6401592164860026,-8812,9
-0.02200000711974348,-309,0
0.16010766395006815,2249,1
0.13505300719100222,1918,1
0.13505300719100222,1918,1
-0.27224837996421003,-4453,186
0.01966368891765935,325,-17
-0.01846975870199441,-296,12
-0.05943213705966732,-5806,-22882
0.4082445484417052,82,0
0.08599165407292553,15,-4
-0.4077978913865077,-82,0
-0.7076405384006335,-143,0
0.3166592449656114,64,0
2.6619167779921904,538,0
0.14843402107763137,30,0
1.1879528762261504,241,0
-0.23660472223591134,-48,0
0.7098141667077451,144,0
-0.0003105840844286334,-1,0
0.010305783261918555,33,-6
0.16086082842792782,642,919
-0.00030323429701245574,-1,0
-0.000993936984394761,-3,0
3.915829186587305,1204,0
0.9399290987738618,289,0
0.3664785626256717,113,0
0.0,0,0
0.6917755572636408,216,0
-1.2143578097400964,-385,0
-0.17499199074387795,-144,-179
1.478897156442005,479,0
-1.1188425344082376,-365,0
0.9686417558164462,316,0
-0.3758946292175436,-125,0
-0.4661093402297367,-155,0
0.0,0,0
1.0450764287215808,348,0
1.049003446725616,350,0
1.3471384034550837,471,0
1.3471384034550837,471,0
0.8619931392382818,294,0
-4.349098571763044,-1486,0
-1.3733855414645446,-470,0
-1.829054842473743,-627,0
0.0,0,0
0.021908204622633765,2,0
0.011724703951221382,1,0
0.011724703951232485,1,0
0.2689702918334702,-103,-213
-0.02405002405002632,-2,0
-0.012025012025018711,-1,0
0.0,0,0
0.0,0,0
0.0,0,0
-0.012000480019203064,-1,0
0.0,0,0
0.0,0,0
-1.1423945308986272,-254,0
0.008502799985965481,-1405,-2784
0.2201853653540864,43,0
1.161065930131444,227,0
1.685674269707882,337,0
0.004996003197443866,1,0
0.04496402877697259,9,0
-0.1434081693205469,-29,0
0.004917387883551783,1,0
0.03933910306845867,8,0
0.0,0,0
0.09834775767112447,20,0
0.03889158969373474,8,0
-1.813320369470095,-373,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
-5.771111930990336,-45,629
0.06606110652354058,8,0
0.06606110652354058,8,0
0.029438623131461394,58,56
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.016840682124052986,4,2
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
2.542021262056873,4247,-21
0.0035056762741673964,6,0
-0.004430954649179558,-8,0
0.0,0,0
0.020310800380940464,45,0
0.006769564040075629,15,0
0.0,0,0
0.0,0,0
0.14476838393200353,37,8
0.3769052352551344,91,0
0.020709078860170482,5,0
-0.0331345261762761,-8,0
-0.0331345261762761,-8,0
-0.1283962889330692,-31,0
0.06107227973797258,18,13
0.06107227973797258,18,13
0.06623338990768834,16,0
-0.2566684422144222,-64,-8
0.0041389015355330905,1,0
-0.2026858792580688,-51,-8
0.11767319292495526,30,6
-0.35121000546463055,-87,-8
0.08680914389648797,21,0
-0.0036208042931307194,3,15
0.028917255339361292,7,0
0.0,0,0
-0.016790092098145637,-2,8
-0.004133597883598794,-1,0
0.004133597883598794,1,0
0.13688822546410462,37,15
0.008217264472659691,2,0
0.04108632236328735,10,0
0.0,0,0
0.0,0,0
25.636916502301116,6239,24325
0.0,0,0
0.0,0,0
0.0,0,0
-0.22595437433469145,-53,8
0.0,0,0
-0.0041042478965691576,-1,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
-0.7186307260396818,-688,-1824
0.0,0,0
-0.012696455556471253,-68,4
-0.007514300607469604,172,368
0.007415772749408411,110,117
0.09731733204271231,523,-29
0.09731733204271231,523,-29
0.09731733204271231,523,-29
0.09731733204271231,523,-29
0.006699488257499997,36,-2
1.0196139571384544,5747,147
1.0196139571384544,5747,147
0.0016211484215489236,9,0
0.2068192923176615,1392,399
0.007006813275567403,42,5
0.0035522672622301243,32,20
0.0035522672622301243,32,20
-40.658352333494356,-226478,-2585
-40.658352333494356,-226478,-2585
0.01021383750120508,60,5
0.01021383750120508,60,5
0.023845980069781003,133,0
0.05890393693576135,341,24
0.05890393693576135,341,24
0.026260750494733198,140,0
0.026260750494733198,140,0
0.026260750494733198,140,0
0.026260750494733198,140,0
0.026260750494733198,140,0
0.026260750494733198,140,0
0.026260750494733198,140,0
0.026260750494733198,140,0
0.026260750494733198,140,0
0.026260750494733198,140,0
0.0870356302111186,464,0
0.0870356302111186,464,0
0.0762209726903218,358,0
0.0762209726903218,358,0
0.005109785878676387,24,0
-0.06872662124609574,-323,0
-0.03170084613600688,-149,0
-0.059339359053278695,-276,5
-0.004034150142573356,-19,0
-0.4890752834868173,-2323,0
-0.17887824872721003,-731,164
0.04374074035928821,259,16
0.05025876233404336,286,0
0.0242507314758722,138,0
5.000037211916503,567,56
-0.02019997980002297,-2,0
-0.009399379640939731,-1,0
-0.009399379640939731,-1,0
0.0,0,0
6.9321611383146795,958,17
6.9321611383146795,958,17
6.9321611383146795,958,17
6.9321611383146795,958,17
0.1305861868833441,18,0
0.0,0,0
0.0958051050434533,14,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.012795086686712143,2,0
0.025590173373429836,4,0
0.0070160667929530796,1,0
0.0,0,0
-0.014166312508856471,-2,0
0.047982314620376165,5,-4
0.0,0,0
0.0,0,0
0.0,0,0
-0.012725884448960834,-2,0
2.010742059802917,461,94
1.2687544053972322,378,0
-1.0718578654764,-318,2
0.0,0,0
0.12422736637982545,41,0
0.12422736637982545,41,0
0.6027745804810025,199,0
0.10583290496204434,35,0
0.033261770130932344,11,0
0.0815759260378246,27,0
-0.1728582221083852,-38,23
0.031260249681719365,18,9
0.18470855412566767,61,0
0.018168054504164033,6,0
-0.017927036959575204,-6,0
0.03585407391915041,12,0
0.02987839493262534,10,0
0.6752517254773105,226,0
0.002987839493262534,1,0
0.1135379007439763,38,0
-0.020739511732636995,-7,0
0.2072907104148758,70,0
-0.008951215873498342,-3,0
-0.008951215873498342,-3,0
-0.008951215873498342,-3,0
-0.08111970403044122,36,74
0.008756567425560746,3,0
0.059636219063713414,6,0
3.9201049579964007,372,-60
0.0,0,0
0.4099590040995915,41,0
0.02970885323826944,3,0
-0.39735278022011156,-44,-8
0.44676966102659144,49,8
0.0,0,0
0.0,0,0
0.0,0,0
0.02855511136493627,3,0
0.02855511136493627,3,0
0.02855511136493627,3,0
0.02855511136493627,3,0
0.02855511136493627,3,0
0.0,0,0
0.10167298271559488,11,0
-0.14157621519584884,-18,0
0.0,0,0
0.0036984072192908224,3,0
0.0028295819896634322,2,-3
0.0035579591546291978,3,0
0.36676170177429857,265,0
0.36676170177429857,265,0
0.36676170177429857,265,0
0.04019831167090815,30,0
0.04019831167090815,30,0
0.04019831167090815,30,0
-0.010715816545220358,-8,0
-0.19300110946745552,-167,0
-0.19300110946745552,-167,0
-0.19300110946745552,-167,0
-0.19300110946745552,-167,0
0.0,0,0
-0.00229271032751166,-2,0
0.0,0,0
0.0,0,0
0.036737307260342744,35,0
-0.038801149352965525,-37,0
0.0031140036745230804,3,0
0.0,0,0
0.04163068690599403,73,-20
-0.08855663978838968,4,1724
-0.501305172145651,-923,-67
0.23474840051643936,449,31
0.4367494996664431,838,0
-0.5915322505904139,-1157,1
1.4515911801402965,2853,156
-0.5252486267319958,-1028,22
0.0,0,0
0.0004377095534496833,1,0
0.0,0,0
0.0,0,0
0.009431149131922112,2,2
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.45127862276450603,27,0
0.45127862276450603,27,0
0.0,0,0
-2.245570246321396,564,3294
0.0,0,0
-0.04860851151798212,-87,0
-0.1407750448301482,-252,0
-1.6601432133836704,-3109,0
1.6451917788469244,3081,0
0.07471069475647463,141,0
3.603432943417473,6848,0
0.023595772043139007,9,1
4.369703001723657,1787,30
4.369703001723657,1787,30
4.369703001723657,1787,30
0.03560627799359013,41,6
0.4462848741615847,513,0
0.019136591773005057,22,0
5.096596757720327,6013,19
5.096596757720327,6013,19
-0.025305437623179827,-27,40
-0.025305437623179827,-27,40
6.495201245882584,13170,40390
6.495201245882584,13170,40390
6.495201245882584,13170,40390
0.52356262856324,835,40
0.52356262856324,835,40
0.147500415487542,234,2
0.147500415487542,234,2
0.03157615313624518,49,-7
-0.0028483608010665407,4,8
0.004914149802948131,5,0
-0.0098281064187411,-10,0
0.0,0,0
0.000982482339884072,1,0
-0.012772270418448528,-13,0
0.0,0,0
0.011270018370124202,10,0
0.0011269256341761569,1,0
-0.006628735568692257,-6,0
0.008767891979577502,8,0
-0.0624849268816674,-57,0
-0.005464660043497105,-5,0
0.013111028560186533,12,0
0.0,0,0
-0.0032738939694909597,-3,0
0.0,0,0
0.002179860270956624,2,0
-0.0032723583886840046,-3,0
0.0128044722158549,29,24
0.04982882233633967,45,-1
-9.916111862007826,-9177,-131
0.5605112211293117,514,0
-0.17190138718906622,-154,5
-0.17190138718906622,-154,5
18.88301063539679,17311,0
0.35154610035290634,336,19
0.09048195266594394,83,0
0.013042627654724637,12,0
0.029343998608877264,27,0
0.5043368622421274,464,0
0.003916461868347376,4,0
0.1155356251162698,118,0
0.1155356251162698,118,0
0.24086240490340804,246,0
0.24086240490340804,246,0
-0.05580958162395566,-57,0
-0.009697727307922399,-5,8
0.057452596078821916,64,6
2.543694833153265,2683,7
2.543694833153265,2683,7
2.543694833153265,2683,7
2.543694833153265,2683,7
2.543694833153265,2683,7
-0.07597413080845383,-80,0
-0.03227551901882064,-34,0
-0.03227551901882064,-34,0
-0.03227551901882064,-34,0
-0.0047441480933274605,-5,0
-0.0028458677999609883,-3,0
-0.009814923682194276,-2,13
-0.0009494422027023219,-1,0
0.04659000554854131,51,3
0.04659000554854131,51,3
0.04659000554854131,51,3
0.013237769246776665,14,0
2.1346764439068577,2259,0
2.1346764439068577,2259,0
-0.010734672927803501,-12,-1
-0.010395010395014559,-11,0
2.609139751447731,2759,-2
0.005671345526725435,6,0
0.11909600461260661,126,0
-0.0028521719289242853,-3,0
-0.0028521719289242853,-3,0
-0.0028521719289242853,-3,0
-0.0028521719289242853,-3,0
-0.0028521719289242853,-3,0
-0.0028521719289242853,-3,0
-0.0028521719289242853,-3,0
-0.0028521719289242853,-3,0
-0.0028521719289242853,-3,0
-0.0028521719289242853,-3,0
-0.0779593660572453,-82,0
-0.0779593660572453,-82,0
-0.0779593660572453,-82,0
0.08304664379067406,88,1
0.43716734587773143,453,-10
-0.09733612175710782,-101,2
0.07610414010112976,67,-20
0.13526360811401128,138,-6
-0.015594441432598138,-17,-1
0.07867550643457788,65,-27
0.07867550643457788,65,-27
0.0,0,0
0.0,0,0
0.0,0,0
5.347226054669213,249,91
0.1390436429293443,255,11
0.00515906136424743,11,11
0.007277611222447633,17,18
-0.32390412437918736,-15,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.13488545431904475,1604,395
1.5210168278242953,16427,564
1.5210168278242953,16427,564
0.03369797306186362,333,0
1.457879462223266,13096,0
0.04099433899828475,370,4
-0.03129990313179842,-260,4
0.08642051938254625,724,0
-0.04082295252600954,-342,0
-0.0690923988258707,-535,103
-0.24809481567796832,-2078,0
-0.023869510161850238,-200,0
-0.24551499022974488,-2097,0
-0.06360854552746598,-544,0
0.1431791374216118,1226,0
-0.27812557925740444,-2541,3
-0.27812557925740444,-2541,3
-0.11809261863228171,-1119,-1
-0.9651115965706225,-9251,0
-0.02845549251491164,-336,-154
0.3899613541601177,3785,0
0.3899613541601177,3785,0
-0.2906422668654429,-2821,0
-0.7569293538210176,-7345,5
-0.5879717704733944,-5816,94
-0.03838536264011427,0,10
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0010626083437215161,2,2
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0036172906493041335,7,0
